step,time,KE,PE,E_total,E_per_atom
19660,98.3,87.66262330007213,-610.2256235328593,-522.5630002327872,-4.838546298451734
19670,98.35000000000001,99.77565863042561,-622.377869880959,-522.6022112505334,-4.838909363430865
19680,98.4,103.09056796977158,-625.6718255534373,-522.5812575836658,-4.838715347996906
19690,98.45,100.36999537873493,-622.9540209204187,-522.5840255416838,-4.838740977237813
19700,98.5,101.3102922449536,-623.9045479333632,-522.5942556884096,-4.838835700818607
19710,98.55,96.58113292675338,-619.1370613587059,-522.5559284319525,-4.838480818814374
19720,98.60000000000001,97.15611906506187,-619.7365166135944,-522.5803975485326,-4.838707384708635
19730,98.65,102.36111339553177,-624.9581427377544,-522.5970293422226,-4.838861382798358
19740,98.7,96.7855590711184,-619.3503905313693,-522.5648314602508,-4.838563254261582
19750,98.75,104.00951326138166,-626.610890329369,-522.6013770679873,-4.838901639518401
19760,98.8,105.42286310937125,-627.9989314011633,-522.576068291792,-4.838667298998074
19770,98.85000000000001,108.38584347194475,-630.9643514893529,-522.5785080174081,-4.838689889050075
19780,98.9,107.94675001298546,-630.5204891635688,-522.5737391505833,-4.838645732875771
19790,98.95,110.7206755248655,-633.312185527192,-522.5915100023265,-4.838810277799319
19800,99.0,105.45726397608054,-628.0369281277291,-522.5796641516486,-4.838700593996746
19810,99.05,103.05824340597299,-625.6454588600452,-522.5872154540722,-4.838770513463631
19820,99.10000000000001,101.32419265544407,-623.9226728449826,-522.5984801895385,-4.838874816569801
19830,99.15,94.25645097029604,-616.852287818511,-522.595836848215,-4.838850341187175
19840,99.2,103.31795278088204,-625.9329779205136,-522.6150251396316,-4.839028010552145
19850,99.25,98.66885002140442,-621.2329426415167,-522.5640926201123,-4.838556413149188
19860,99.3,97.39901548689691,-619.9991970107023,-522.6001815238054,-4.838890569664865
19870,99.35000000000001,98.07728794993359,-620.674266175101,-522.5969782251674,-4.838860909492291
19880,99.4,95.65723934618886,-618.2369373647105,-522.5796980185216,-4.838700907578904
19890,99.45,91.03585676210596,-613.6222033408229,-522.586346578717,-4.838762468321454
19900,99.5,91.14051882678672,-613.7108463364492,-522.5703275096625,-4.838614143607987
19910,99.55,103.31915756348512,-625.9150737611865,-522.5959161977014,-4.838851075904643
19920,99.60000000000001,106.43363320519694,-629.0305554586304,-522.5969222534334,-4.838860391235494
19930,99.65,104.74131489035139,-627.3297916046207,-522.5884767142693,-4.838782191798789
19940,99.7,103.81264459011652,-626.4008615793396,-522.588216989223,-4.83877978693725
19950,99.75,102.22019317771334,-624.8289227089678,-522.6087295312544,-4.8389697178819855
19960,99.8,102.77862902488012,-625.3916705546245,-522.6130415297444,-4.839009643793929
19970,99.85000000000001,100.76666656909373,-623.3383291579088,-522.5716625888151,-4.838626505451992
19980,99.9,107.78436456516815,-630.3908367857892,-522.6064722206211,-4.838948816857602
19990,99.95,93.76153236522084,-616.32724517278,-522.5657128075591,-4.8385714148848065
20000,100.0,102.72085259490943,-625.3378686266632,-522.6170160317538,-4.839046444738461
