step,time,T,P,PE,KE,E_total,E_per_atom,density,virial,min_r,max_f,p_COM
1350,6.75,0.7333056989584373,-1.278853242597166,-634.7772307733836,117.6955646828292,-517.0816660905544,-4.7877932045421705,0.8442,-435.90519983989356,0.9665877287844076,39.33706146191789,3.290856300248121e-14
1360,6.8,0.7186065307958489,-1.1999603819600178,-632.4113128388182,115.33634819273375,-517.0749646460844,-4.787731154130411,0.8442,-400.8639595157978,0.93747377091755,65.50752985345972,2.9434522946062235e-14
1370,6.8500000000000005,0.7119998835872142,-1.1063642589191418,-631.342796745213,114.27598131574788,-517.0668154294651,-4.7876556984209735,0.8442,-362.8016528407594,0.949734029106764,47.10275330199684,2.95019704505899e-14
1380,6.9,0.7061263106590729,-1.0023122042418442,-630.4130017204471,113.33327286078121,-517.0797288596659,-4.7877752672191285,0.8442,-320.9639247175564,0.9358002216566016,56.08278538934407,2.5968437530882064e-14
1390,6.95,0.7110322595258193,-1.0296184520777953,-631.2100240819599,114.12067765389399,-517.0893464280659,-4.7878643187783885,0.8442,-333.0334619808113,0.9578940664731056,38.219466124214506,2.7237201271240263e-14
1400,7.0,0.7220000000000003,-1.2223912973538886,-634.6516514890162,115.88100000000004,-518.7706514890161,-4.803431958231631,0.8442,-410.57232364646467,0.9348672891772574,62.998485037755806,2.873145862978633e-14
1410,7.05,0.7406464810791229,-1.3551028994330148,-637.6629848098792,118.87376021319922,-518.7892245966799,-4.8036039314507395,0.8442,-467.5478738662981,0.9628192045684902,40.56123815699811,2.6026620959163476e-14
1420,7.1000000000000005,0.7327907884783366,-1.3233817702854234,-636.3986535134203,117.61292155077302,-518.7857319626473,-4.803571592246734,0.8442,-452.82820889527125,0.9584642691397858,36.40542689092708,2.3335292835790417e-14
1430,7.15,0.7479439635892813,-1.3864416710388021,-638.8245296266806,120.04500615607964,-518.7795234706009,-4.803514106209268,0.8442,-481.93993173699175,0.9687191478901022,32.332282012426546,2.5071689960610404e-14
1440,7.2,0.7398409810075215,-1.2559729308230914,-637.5247319291258,118.7444774517072,-518.7802544774186,-4.803520874790912,0.8442,-429.24127489259547,0.9721331678484794,27.7461030856065,2.952932373307682e-14
1450,7.25,0.6920436368730509,-0.9526772616974498,-629.8465990834517,111.07300371812468,-518.773595365327,-4.80345921634562,0.8442,-297.3514802915015,0.964213825590659,38.88347315550579,2.8890981178106337e-14
1460,7.3,0.7130605480848117,-1.1292856398723392,-633.2503892761338,114.44621796761227,-518.8041713085215,-4.803742326930755,0.8442,-371.94242662748104,0.9624065363833573,35.89686512330177,2.82402854673099e-14
1470,7.3500000000000005,0.6506042246937307,-0.7827188064435195,-623.1915496137361,104.42197806334377,-518.7695715503924,-4.803421958799929,0.8442,-218.6958528654285,0.944359600563485,54.223223424641134,2.919659646755215e-14
1480,7.4,0.7094760272613041,-1.1097025570000731,-632.6724298931339,113.87090237543931,-518.8015275176946,-4.803717847386061,0.8442,-363.26514653523196,0.9620543281440348,35.23461016326521,3.013459366711817e-14
1490,7.45,0.713739703312787,-1.105787401448649,-633.3557581396168,114.55522238170232,-518.8005357579145,-4.803708664425135,0.8442,-363.14395924061114,0.9746456952107958,32.15920062015239,3.3360101249793585e-14
1500,7.5,0.7219999999999995,-0.5801559522557677,-621.5299073736668,115.88099999999993,-505.6489073736669,-4.681934327533953,0.8442,-164.08541081562907,0.9444538591847961,55.67609904387132,3.596561652921346e-14
1510,7.55,0.8110557828938493,-1.1224485787846201,-635.8287796849525,130.1744531544628,-505.65432653048964,-4.6819845049119415,0.8442,-401.0688507316446,0.9795018796906143,26.552054495714604,3.824683071298723e-14
1520,7.6000000000000005,0.8470849562827348,-1.3093522865838623,-641.6160219307384,135.95713548337895,-505.65888644735946,-4.682026726364439,0.8442,-484.47506922918205,0.9651521694817102,36.8773522816356,3.801326464657084e-14
1530,7.65,0.7952423781648051,-0.970094031303395,-633.2830586996641,127.63640169545123,-505.6466570042129,-4.681913490779749,0.8442,-337.4723469456592,0.9350748459049092,55.311434427069955,4.054081884044711e-14
1540,7.7,0.7881960458325317,-0.8949841349147398,-632.1796741843227,126.50546535612133,-505.67420882820136,-4.682168600261123,0.8442,-306.3625093639089,0.9496850961571834,48.92558790897263,4.293831111839382e-14
1550,7.75,0.7562756090465653,-0.708907319417504,-627.0354570085505,121.38223525197374,-505.6532217565767,-4.681974275523858,0.8442,-224.6048789124147,0.9557578967416125,43.74624179322058,4.6433676103247395e-14
1560,7.8,0.7803030584968844,-0.8551424801379172,-630.899886572422,125.23864088874994,-505.66124568367206,-4.682048571145112,0.8442,-288.51414125430614,0.9813885012846996,28.63539368010602,4.101838376699214e-14
1570,7.8500000000000005,0.7711440540949063,-0.8928853036983646,-629.4201072343163,123.76862068223245,-505.6514865520839,-4.681958208815591,0.8442,-300.03214246533713,0.9538846386575746,41.91378052888243,4.4099137791937103e-14
1580,7.9,0.8220032761574109,-1.327188939553158,-637.6114525641618,131.93152582326445,-505.6799267408974,-4.682221543897198,0.8442,-483.1942286094582,0.9628147480342715,39.899414994024355,4.300542609642618e-14
1590,7.95,0.7855719155656063,-1.1473994219450165,-631.7393444293153,126.08429244827983,-505.6550519810355,-4.6819912220466255,0.8442,-402.38809428205155,0.9495321158518233,49.14831621633047,3.958314880335644e-14
1600,8.0,0.7220000000000003,-1.0762621057050792,-631.1743759059076,115.88100000000004,-515.2933759059075,-4.771234962091736,0.8442,-354.48862535907506,0.9545997342397139,39.95881802479636,3.5888249061230915e-14
1610,8.05,0.7016351898786615,-0.9215088438912019,-627.8939933461563,112.61244797552516,-515.2815453706312,-4.7711254200984365,0.8442,-288.4968509170792,0.9588770521153595,35.85581419130236,3.2808968873850177e-14
1620,8.1,0.7405134067538692,-1.1784442278707354,-634.1574489558074,118.85240178399602,-515.3050471718113,-4.771343029368624,0.8442,-399.7039883153844,0.9782221990031424,30.02089876940571,3.699625622093446e-14
1630,8.15,0.7311735374261072,-1.1971791566513845,-632.6177949349238,117.35335275689022,-515.2644421780336,-4.770967057204015,0.8442,-403.8682484368074,0.9730204729287301,29.10363768526804,4.0527857146366546e-14
1640,8.2,0.7931689791202425,-1.5989203232879068,-642.6103378131074,127.30362114879892,-515.3067166643085,-4.771358487632487,0.8442,-578.1411468006625,0.9720060290265016,31.42782450089523,4.30421529686994e-14
1650,8.25,0.8304179223629429,-1.864019142832663,-648.608351676359,133.28207653925233,-515.3262751371067,-4.77153958460284,0.8442,-691.9534878186664,0.9606163916779631,39.517486898101595,4.0184284273482265e-14
1660,8.3,0.7843235201706252,-1.582535243576062,-641.1751911494122,125.88392498738536,-515.2912661620268,-4.771215427426174,0.8442,-568.9867013672294,0.9603170778342021,37.624273982744675,4.4758961718333535e-14
1670,8.35,0.7910720266596144,-1.5947808686715186,-642.2590186054086,126.9670602788681,-515.2919583265406,-4.771221836356857,0.8442,-575.8730309391335,0.9548004119952705,48.15631297119618,3.169017079532692e-14
1680,8.4,0.7712825530290858,-1.4178612961837715,-639.0786988916499,123.79084976116827,-515.2878491304816,-4.7711837882452,0.8442,-501.5603394619585,0.9461551832380672,47.60714930545479,3.447921788057229e-14
1690,8.45,0.7520891171556412,-1.22756268846071,-636.025876423471,120.71030330348042,-515.3155731199906,-4.771440491851765,0.8442,-422.3059532535658,0.9580716128070019,47.823477634152496,3.451352258122363e-14
1700,8.5,0.7220000000000008,-0.7505244888654943,-623.289539607017,115.88100000000011,-507.4085396070169,-4.69822721858349,0.8442,-229.47205599633477,0.9547300458188598,44.793719676521,3.71336409729904e-14
1710,8.55,0.7913036719017278,-1.242127325837528,-634.4645154231913,127.00423934022731,-507.460276082964,-4.6987062600274445,0.8442,-440.6013084962599,0.9703921706865145,34.06710745232207,3.9324273493944035e-14
1720,8.6,0.7424166344584768,-1.028836961127468,-626.5665131014716,119.15786983058553,-507.4086432708861,-4.698228178434131,0.8442,-342.902066898099,0.9301156353379398,59.81668551585121,3.0779481724417445e-14
1730,8.65,0.7733113178596741,-1.127583708740962,-631.5626536488237,124.11646651647769,-507.44618713234604,-4.6985758067809815,0.8442,-390.8104828497861,0.9555249880591843,38.09703399853026,3.854418094873153e-14
1740,8.700000000000001,0.7617565223285908,-0.9819313725089497,-629.6951218453747,122.26192183373882,-507.4332000116359,-4.698455555663295,0.8442,-331.16604568244395,0.9565965768460292,47.51782846772772,3.909140044134781e-14
1750,8.75,0.75907548634521,-1.0100044626562692,-629.2359061920814,121.83161555840621,-507.4042906336752,-4.698187876237733,0.8442,-341.0717103362326,0.959955683097186,37.24459699763718,3.6376803021286395e-14
1760,8.8,0.8210392720854156,-1.4190837328404657,-639.2290690064755,131.7768031697092,-507.4522658367663,-4.698632091081169,0.8442,-518.1506818908042,0.97967334270677,27.644983741952956,3.5417550089667643e-14
1770,8.85,0.7670446927430893,-1.1217330831382466,-630.523209975083,123.11067318526584,-507.4125367898171,-4.698264229535344,0.8442,-386.5346536499897,0.9455453890158323,52.778849603653775,3.982963784383976e-14
1780,8.9,0.7952716649374163,-1.2065224682635036,-635.0634367613056,127.64110222245532,-507.42233453885035,-4.698354949433799,0.8442,-428.22196091930186,0.9516883799111258,46.45543601153131,4.784392254238898e-14
1790,8.950000000000001,0.8112004510023327,-1.2224331742252972,-637.6506856746723,130.1976723858744,-507.45301328879793,-4.698639011933314,0.8442,-439.4893419180296,0.9736914611701815,29.569344100812287,4.4924746335109296e-14
1800,9.0,0.7220000000000002,-1.3740535538245267,-637.4701693583773,115.88100000000003,-521.5891693583774,-4.829529345910902,0.8442,-468.77958625779695,0.9384110657547178,56.09632473338086,4.328403484016908e-14
1810,9.05,0.7842271235383326,-1.78124519048565,-647.4698892257154,125.86845332790237,-521.6014358978131,-4.82964292497975,0.8442,-645.2194143673769,0.9707640929050724,32.07046691262241,4.228317585070822e-14
1820,9.1,0.6995103708826511,-1.196953487254497,-633.85582812321,112.2714145266655,-521.5844135965446,-4.829485311079116,0.8442,-393.5227716207793,0.9548693674749757,41.98473733175357,4.7682754117885065e-14
1830,9.15,0.6614756903417163,-0.931617630792303,-627.7700935802158,106.16684829984546,-521.6032452803703,-4.829659678521947,0.8442,-279.36487806113496,0.9589363600485143,40.513276040937,4.6580967913018737e-14
1840,9.200000000000001,0.7001485042994193,-1.1974637232601544,-633.9817587241872,112.37383494005681,-521.6079237841304,-4.829702998001208,0.8442,-393.9253530333524,0.9553163786553305,39.42963387379898,4.5304207811783386e-14
1850,9.25,0.7187173428170884,-1.3516030542834332,-636.9690069209352,115.35413352214269,-521.6148733987925,-4.829767346285116,0.8442,-459.09960891817354,0.97538651356804,29.306431981925407,4.467182077301392e-14
1860,9.3,0.7222863574323913,-1.4083606222698168,-637.5290880881438,115.92696036789881,-521.602127720245,-4.829649330743009,0.8442,-482.03925800651473,0.9492396383270566,43.001461839853526,4.6352575796632684e-14
1870,9.35,0.7571128670647688,-1.6225101776031097,-643.1179596951787,121.5166151638954,-521.6013445312833,-4.829642078993364,0.8442,-575.5126419248309,0.9312925460555586,65.28588458232686,4.433454531784577e-14
1880,9.4,0.7719253949233426,-1.6405224348845164,-645.5184942478095,123.89402588519648,-521.624468362613,-4.829856188542713,0.8442,-587.2249208031478,0.9689789249582047,38.78423990563598,5.039434266799517e-14
1890,9.450000000000001,0.7264747982641648,-1.4031295333025253,-638.1783566728373,116.59920512139846,-521.5791515514388,-4.829436588439249,0.8442,-481.38864542852,0.93146439365717,62.232158710594014,5.0026120061214635e-14
1900,9.5,0.7219999999999994,-1.6891394790382075,-644.1351671119106,115.8809999999999,-528.2541671119108,-4.891242288073248,0.8442,-589.7080863398064,0.9543582669748882,48.758287907615205,4.827147860821619e-14
1910,9.55,0.6962574589814217,-1.5147443486469803,-639.9832993159745,111.74932216651817,-528.2339771494563,-4.891055343976448,0.8442,-514.435470063815,0.9442483347051962,53.062885726818436,5.302295016165756e-14
1920,9.6,0.7067323539593601,-1.576948007002906,-641.6720591347276,113.43054281047729,-528.2415163242504,-4.891125151150466,0.8442,-541.7028083267879,0.9317199660878712,57.34301052935801,5.793151827669516e-14
1930,9.65,0.7116596995568832,-1.5767468464574448,-642.4589932449505,114.22138177887976,-528.2376114660708,-4.8910889950562115,0.8442,-543.2220638266476,0.9500867515822965,48.23955932673536,5.95727767588034e-14
1940,9.700000000000001,0.698963908734752,-1.5301325256333431,-640.4241110568919,112.1837073519277,-528.2404037049641,-4.891114849120038,0.8442,-521.218269927914,0.9431562898377059,56.937565626129555,6.138442204219754e-14
1950,9.75,0.7620982495279983,-1.9136662037529542,-650.5908501906702,122.31676904924373,-528.2740811414264,-4.8914266772354305,0.8442,-688.8722229153523,0.9721133814328661,32.98782903803787,5.575233843603052e-14
1960,9.8,0.7004856821903758,-1.5399679312030363,-640.6460284949945,112.42795199155532,-528.2180765034392,-4.890908115772585,0.8442,-525.4861070489536,0.9300398080626432,66.693766003027,5.974383782889963e-14
1970,9.85,0.692164688961707,-1.4696452100229522,-639.3374698394388,111.09243257835398,-528.2450372610848,-4.891157752417452,0.8442,-495.8005747259882,0.9584443308338041,40.34532414494835,5.926867672332316e-14
1980,9.9,0.667700619246472,-1.2968109987465803,-635.413668915575,107.16594938905875,-528.2477195265163,-4.891182588208484,0.8442,-421.5412565865528,0.9670615822221825,36.288487753369246,6.496789981811189e-14
1990,9.950000000000001,0.7092275547374804,-1.5784566596740337,-642.0628873961956,113.8310225353656,-528.23186486083,-4.891035785748426,0.8442,-543.0902671972422,0.9579513567938918,40.53704762881704,6.511249810124847e-14
2000,10.0,0.7220000000000003,-1.9753854399106467,-651.9437712938137,115.88100000000004,-536.0627712938136,-4.963544178646423,0.8442,-699.5679433910626,0.9804275496633328,24.88442012106399,1.1683745737483647e-14
2010,10.05,0.6574341204691853,-1.600668413434749,-641.5430994648759,105.51817633530423,-536.0249231295717,-4.963193732681219,0.8442,-534.8339613960816,0.9463615336668341,55.18802787266804,9.13383027825583e-15
2020,10.1,0.673781444924754,-1.743570689821395,-644.1954490248173,108.14192191042302,-536.0535271143943,-4.96345858439254,0.8442,-594.975717866373,0.9575655584358451,38.410617208288606,9.83230248118192e-15
2030,10.15,0.656232512697993,-1.7101945894600923,-641.40053455091,105.32531828802787,-536.0752162628821,-4.963659409841501,0.8442,-576.4802730678992,0.9471434520761143,48.40740866172272,1.1420333794690602e-14
2040,10.200000000000001,0.7001011934655024,-1.9366503401705146,-648.4442295558506,112.36624155121312,-536.0779880046375,-4.963685074117014,0.8442,-677.6063804934508,0.9626726088734923,33.532317384896665,1.2862134089176141e-14
2050,10.25,0.644570395133719,-1.5178368139627647,-639.4814363626891,103.4535484189619,-536.0278879437273,-4.963221184664142,0.8442,-498.8757350591237,0.9307469329791522,72.37503290719671,1.5657644460446676e-14
2060,10.3,0.6607156933972049,-1.581145766552177,-642.1065212648024,106.04486879025139,-536.061652474551,-4.963533819208806,0.8442,-528.4044907286769,0.9715057169965557,32.82174381372731,9.397137812445236e-15
2070,10.35,0.6660973066702658,-1.681267228001551,-642.9623278277379,106.90861772057767,-536.0537101071602,-4.963460278770002,0.8442,-568.5742806805074,0.9671195209184072,31.975240905141785,9.235154262395338e-15
2080,10.4,0.6580305245791325,-1.6411318389437255,-641.6719670627123,105.61389919495076,-536.0580678677616,-4.9635006284052,0.8442,-550.5568692309364,0.9604651103006745,38.313825324910745,1.482150986416859e-14
2090,10.450000000000001,0.6980422584766037,-1.86805476368554,-648.1033386806397,112.0357824854949,-536.0675561951448,-4.963588483288378,0.8442,-650.6126250724092,0.9481578300802104,48.21451383775398,1.578675070366066e-14
2100,10.5,0.7219999999999995,-1.7962446190553547,-646.6696001344397,115.88099999999993,-530.7886001344398,-4.914709260504072,0.8442,-630.8145366662169,0.9623822742100032,34.14026444641193,1.633273539494052e-14
2110,10.55,0.7151176472257983,-1.750288627571433,-645.5858967278119,114.77638237974062,-530.8095143480713,-4.91490291063029,0.8442,-610.9469604076615,0.9688968563411235,32.26976809490937,1.8683935331930578e-14
2120,10.6,0.7031678240353914,-1.7244626866665747,-643.640763363111,112.85843575768031,-530.7823276054306,-4.914651181531765,0.8442,-597.1633427198237,0.9648143252624382,32.22932587435618,2.0579538074859637e-14
